school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Laguna Elementary School,Scottsdale Unified District (4240),Scottsdale,369,,Yes participating without using any Provision or the CEO,false
Laguna Elementary School,Flowing Wells Unified District (4405),Tucson,410,,Yes under Community Eligibility Option (CEO),false
Lake Havasu High School,Lake Havasu Unified District (4368),Lake Havasu City,1523,,Yes participating without using any Provision or the CEO,false
Lake Pleasant Elementary,Peoria Unified School District (4237),Peoria,1267,,Yes participating without using any Provision or the CEO,false
Lake Valley Elementary School,Humboldt Unified District (4469),Prescott Valley,303,,Yes under Community Eligibility Option (CEO),false
Lake View Elementary Primary,Page Unified School District #8 (4196),Page,432,,Yes under Community Eligibility Option (CEO),false
Lakeview Elementary School,Washington Elementary School District (4260),Phoenix,458,,Yes under Community Eligibility Option (CEO),false
Lakin Prep Academy,Littleton Elementary District (4278),Avondale,366,,Yes participating without using any Provision or the CEO,false
Larkspur Elementary School,Paradise Valley Unified District (4241),Phoenix,353,,Yes under Community Eligibility Option (CEO),false
Larry C Kennedy School,Creighton Elementary District (4263),Phoenix,185,,Yes under Community Eligibility Option (CEO),true
Las Brisas Academy,Liberty Elementary District (4266),Goodyear,663,,Yes participating without using any Provision or the CEO,true
Las Brisas Elementary School,Deer Valley Unified District (4246),Glendale,480,,Yes participating without using any Provision or the CEO,false
Las Puertas Community School,StrengthBuilding Partners (91992),Tucson,40,,Yes under Community Eligibility Option (CEO),true
Las Sendas Elementary School,Mesa Unified District (4235),Mesa,645,,Yes participating without using any Provision or the CEO,false
Lattie Coor,Avondale Elementary District (4272),Avondale,305,,Yes participating without using any Provision or the CEO,false
Laura N. Banks Elementary,Tucson Unified District (4403),Tucson,345,,Yes under Community Eligibility Option (CEO),false
Laveen Elementary School,Laveen Elementary District (4276),Laveen,894,,Yes under Community Eligibility Option (CEO),true
Lawrence W Cross Middle School,Amphitheater Unified District (4406),Tucson,827,,Yes participating without using any Provision or the CEO,false
Le Pera Elementary School,Parker Unified School District (4510),Parker,191,,Yes under Community Eligibility Option (CEO),true
Leading Edge Academy at East Mesa,LEAD Charter Schools (79967),Mesa,211,,Yes under Community Eligibility Option (CEO),true
Leading Edge Academy Gilbert Early College,LEAD Charter Schools (79967),Gilbert,194,,Yes under Community Eligibility Option (CEO),false
Leading Edge Academy Gilbert Elementary,LEAD Charter Schools (79967),Gilbert,282,,Yes under Community Eligibility Option (CEO),false
Leading Edge Academy Maricopa,Leading Edge Academy Maricopa (90637),Maricopa,872,,Yes under Community Eligibility Option (CEO),true
Leading Edge Academy Mountain View,Leading Edge Academy Queen Creek (91174),Queen Creek,294,,Yes under Community Eligibility Option (CEO),true
Leading Edge Academy Online,LEAD Charter Schools (79967),Gilbert,70,,No,false
Learning Foundation,CAFA Inc. dba Learning Foundation Performing Arts (79971),Mesa,139,,Yes under Community Eligibility Option (CEO),true
Learning Foundation and Performing Arts Gilbert,CAFA Inc. dba Learning Foundation and Performing (90327),Gilbert,259,,Yes participating without using any Provision or the CEO,false
Learning Foundation and Performing Arts Warner,CAFA Inc. dba Learning Foundation and Performing (90327),Gilbert,285,,Yes participating without using any Provision or the CEO,false
Learning Institute The,Phoenix School of Academic Excellence The (6379),Phoenix,95,,No,true
Lee Kornegay Intermediate School,Miami Unified District (4211),Miami,282,,Yes under Community Eligibility Option (CEO),false
Lee Williams High School,Kingman Unified School District (79598),Kingman,994,,Yes under Community Eligibility Option (CEO),true
Legacy Online Academy,Legacy Traditional School - Surprise (92879),Chandler,311,,No,false
Legacy Traditional School - Avondale,Legacy Traditional School - Avondale (91135),Avondale,1346,,Yes participating without using any Provision or the CEO,false
Legacy Traditional School - Casa Grande,Legacy Traditional School - Casa Grande (92199),Casa Grande,1486,,Yes participating without using any Provision or the CEO,false
Legacy Traditional School - Chandler,Legacy Traditional School - Chandler (91133),Chandler,1135,,Yes participating without using any Provision or the CEO,false
Legacy Traditional School - Deer Valley,Legacy Traditional School - Deer Valley (1001398),Phoenix,563,,Yes under Community Eligibility Option (CEO),false
Legacy Traditional School - East Mesa,Legacy Traditional School - East Mesa (834265),Mesa,1066,,Yes participating without using any Provision or the CEO,true
Legacy Traditional School - East Tucson,Legacy Traditional School - East Tucson (1001399),Tucson,439,,Yes under Community Eligibility Option (CEO),false
Legacy Traditional School - Goodyear,Legacy Traditional School - Goodyear (1000283),Goodyear,585,,Yes under Community Eligibility Option (CEO),false
Legacy Traditional School - Maricopa,Legacy Traditional School - Maricopa (88360),Maricopa,1363,,Yes participating without using any Provision or the CEO,false
Legacy Traditional School - Mesa,Legacy Traditional School - Mesa (1001397),Mesa,456,,Yes participating without using any Provision or the CEO,false
Legacy Traditional School - North Phoenix,Legacy Traditional School - North Phoenix (1000568),Phoenix,567,,Yes under Community Eligibility Option (CEO),false
Legacy Traditional School - Northwest Tucson,Legacy Traditional School - Northwest Tucson (91137),Tucson,1284,,Yes participating without using any Provision or the CEO,false
Legacy Traditional School - Phoenix,Legacy Traditional School - Phoenix (873957),Phoenix,1323,,Yes under Community Eligibility Option (CEO),false
Legacy Traditional School - Queen Creek,Legacy Traditional School - Queen Creek (92610),Queen Creek,922,,Yes participating without using any Provision or the CEO,false
Legacy Traditional School - Surprise,Legacy Traditional School - Surprise (92879),Surprise,1797,,Yes participating without using any Provision or the CEO,false
Legacy Traditional School - West Surprise,Legacy Traditional School - West Surprise (1000560),Surprise,1231,,Yes participating without using any Provision or the CEO,false
Legacy Traditional School ? Gilbert,Legacy Traditional School - Gilbert (92047),Gilbert,960,,Yes participating without using any Provision or the CEO,false
Legacy Traditional School ? Glendale,Legacy Traditional School - Glendale (850100),Glendale,1280,,Yes participating without using any Provision or the CEO,true
Legacy Traditional School ? Laveen Village,Legacy Traditional School - Laveen Village (91763),Laveen,988,,Yes under Community Eligibility Option (CEO),true
Legacy Traditional School ? North Chandler,Legacy Traditional School - North Chandler (850101),Chandler,952,,Yes participating without using any Provision or the CEO,true
Legacy Traditional School ? Peoria,Legacy Traditional School - Peoria (850099),Peoria,609,,Yes participating without using any Provision or the CEO,false
Legacy Traditional-San Tan,Legacy Traditional School-San Tan (1001927),San Tan Valley,749,,Yes participating without using any Provision or the CEO,false
Legend Springs Elementary,Deer Valley Unified District (4246),Glendale,685,,Yes participating without using any Provision or the CEO,false
Lehi Elementary School,Mesa Unified District (4235),Mesa,398,,Yes under Community Eligibility Option (CEO),false
Leman Academy of Excellence,Leman Academy of Excellence Inc. (92730),Tucson,1167,,No,false
Leman Academy of Excellence - Central Tucson,Leman Academy of Excellence Inc. (92730),Tucson,731,,No,false
Leman Academy of Excellence East Mesa,Leman Academy of Excellence Inc. (92730),Mesa,128,,No,false
Leman Academy of Excellence East Tucson,Leman Academy of Excellence Inc. (92730),Tucson,1157,,No,false
Leman Academy of Excellence-Oro Valley Arizona,Leman Academy of Excellence Inc. (92730),Oro Valley,944,,No,false
Leman Academy of Excellence-Sierra Vista,Leman Academy of Excellence Inc. (92730),Sierra Vista,394,,No,false
Leman Virtual Academy,Leman Academy of Excellence Inc. (92730),Tucson,73,,No,false
Leona Connected High School,Kaizen Education Foundation dba Mission Heights Pr (90548),Casa Grande,266,,No,false
Leonor Hambly K-8,Hayden-Winkelman Unified District (4212),Winkelman,213,,Yes under Community Eligibility Option (CEO),true
Lesd Online Academy,Littleton Elementary District (4278),Avondale,34,,No,false
Leupp Public School,Flagstaff Unified District (4192),Flagstaff,132,,Yes under Community Eligibility Option (CEO),false
Liberty Arts Academy,Kaizen Education Foundation dba Liberty Arts Acade (90334),Mesa,296,,Yes under Community Eligibility Option (CEO),true
Liberty Elementary School,Liberty Elementary District (4266),Buckeye,411,,Yes participating without using any Provision or the CEO,true
Liberty Elementary School,Paradise Valley Unified District (4241),Scottsdale,421,,Yes participating without using any Provision or the CEO,false
Liberty Elementary School,Sunnyside Unified District (4407),Tucson,490,,Yes under Community Eligibility Option (CEO),false
Liberty High School,Liberty High School (4216),Globe,76,,No,false
Liberty High School,Peoria Unified School District (4237),Peoria,2510,,Yes participating without using any Provision or the CEO,false
Liberty Leadership Academy,Liberty Leadership Academy (1001520),Cottonwood,81,,No,false
Liberty Traditional Charter School,Liberty Traditional Charter School (10968),Phoenix,159,,Yes under Community Eligibility Option (CEO),true
Liberty Traditional Charter School - Saddleback,Liberty Traditional Charter School (10968),Douglas,242,,Yes under Community Eligibility Option (CEO),true
Liberty Traditional School,Humboldt Unified District (4469),Prescott Valley,747,,Yes participating without using any Provision or the CEO,true
Lincoln Elementary School,Mesa Unified District (4235),Mesa,572,,Yes under Community Eligibility Option (CEO),false
Lincoln Elementary School,Nogales Unified District (4457),Nogales,421,,Yes under Community Eligibility Option (CEO),false
Lincoln Elementary School,Prescott Unified District (4466),Prescott,275,,Yes participating without using any Provision or the CEO,false
Linda Abril Educational Academy,Phoenix Union High School District (4286),Phoenix,246,,Yes under Community Eligibility Option (CEO),false
Lindbergh Elementary School,Mesa Unified District (4235),Mesa,442,,Yes under Community Eligibility Option (CEO),false
Linden Elementary School,Show Low Unified District (4393),Show Low,208,,Yes participating without using any Provision or the CEO,false
Lineweaver Elementary School,Tucson Unified District (4403),Tucson,525,,Yes under Community Eligibility Option (CEO),false
Litchfield Elementary School,Litchfield Elementary District (4281),Litchfield Park,653,,Yes participating without using any Provision or the CEO,false
Little Falcons Preschool,Fountain Hills Unified District (4247),Fountain Hls,38,,No,false
Little Red Schoolhouse,Santa Cruz Elementary District (4459),Nogales,131,,Yes under Provision 2,true
Littleton Elementary School,Littleton Elementary District (4278),Avondale,802,,Yes participating without using any Provision or the CEO,true
Loma Linda Elementary School,Creighton Elementary District (4263),Phoenix,605,,Yes under Community Eligibility Option (CEO),true
Lone Mountain Elementary School,Cave Creek Unified District (4244),Cave Creek,376,,Yes participating without using any Provision or the CEO,false
Longfellow Elementary School,Mesa Unified District (4235),Mesa,440,,Yes under Community Eligibility Option (CEO),false
Longview Elementary School,Osborn Elementary District (4262),Phoenix,483,,Yes under Community Eligibility Option (CEO),true
Lookout Mountain School,Washington Elementary School District (4260),Phoenix,979,,Yes under Community Eligibility Option (CEO),false
Los Amigos Elementary School,Sunnyside Unified District (4407),Tucson,613,,Yes under Community Eligibility Option (CEO),false
Los Ninos Elementary School,Sunnyside Unified District (4407),Tucson,456,,Yes under Community Eligibility Option (CEO),false
Lowell Elementary School,Mesa Unified District (4235),Mesa,441,,Yes under Community Eligibility Option (CEO),false
Lowell Elementary School,Phoenix Elementary District (4256),Phoenix,282,,Yes under Community Eligibility Option (CEO),true
Lowell School,Bisbee Unified District (4169),Bisbee,114,,Yes participating without using any Provision or the CEO,true
Luke Elementary School,Dysart Unified District (4243),Glendale,702,,Yes under Community Eligibility Option (CEO),false
Lulu Walker School,Amphitheater Unified District (4406),Tucson,355,,Yes under Community Eligibility Option (CEO),false
Lura Kinsey Elementary School,Flagstaff Unified District (4192),Flagstaff,312,,Yes under Community Eligibility Option (CEO),false
Lynn Urquides,Tucson Unified District (4403),Tucson,419,,Yes under Community Eligibility Option (CEO),false
Mabel Padgett Elementary School,Litchfield Elementary District (4281),Litchfield Park,664,,Yes participating without using any Provision or the CEO,false
Macarthur Elementary School,Mesa Unified District (4235),Mesa,545,,Yes participating without using any Provision or the CEO,false
Madison #1 Elementary School,Madison Elementary District (4270),Phoenix,874,,Yes participating without using any Provision or the CEO,true
Madison Camelview Elementary,Madison Elementary District (4270),Phoenix,561,,Yes participating without using any Provision or the CEO,false
Madison Elementary School,Mesa Unified District (4235),Mesa,374,,Yes under Community Eligibility Option (CEO),false
Madison Heights Elementary School,Madison Elementary District (4270),Phoenix,630,,Yes participating without using any Provision or the CEO,false
Madison Highland Prep,Madison Highland Prep (91935),Phoenix,510,,Yes participating without using any Provision or the CEO,true
Madison Meadows School,Madison Elementary District (4270),Phoenix,846,,Yes participating without using any Provision or the CEO,false
Madison Park School,Madison Elementary District (4270),Phoenix,528,,Yes participating without using any Provision or the CEO,true
Madison Richard Simis School,Madison Elementary District (4270),Phoenix,976,,Yes participating without using any Provision or the CEO,false
Madison Rose Lane School,Madison Elementary District (4270),Phoenix,689,,Yes participating without using any Provision or the CEO,false
Madison Traditional Academy,Madison Elementary District (4270),Phoenix,760,,Yes participating without using any Provision or the CEO,false
Madrid Neighborhood School,Alhambra Elementary District (4280),Phoenix,667,,Yes under Community Eligibility Option (CEO),true
Magee Middle School,Tucson Unified District (4403),Tucson,283,,Yes under Community Eligibility Option (CEO),true
Magma Ranch K8 School,Florence Unified School District (4437),Florence,507,,Yes participating without using any Provision or the CEO,true
Magnet Traditional School,Phoenix Elementary District (4256),Phoenix,356,,Yes under Community Eligibility Option (CEO),true
Maie Bartlett Heard School,Phoenix Elementary District (4256),Phoenix,430,,Yes under Community Eligibility Option (CEO),true
Maine Consolidated School,Maine Consolidated School District (4199),Parks,134,,Yes participating without using any Provision or the CEO,true
Maldonado Amelia Elementary School,Tucson Unified District (4403),Tucson,243,,Yes under Community Eligibility Option (CEO),false
Mansfeld Middle Magnet School,Tucson Unified District (4403),Tucson,794,,Yes under Community Eligibility Option (CEO),true
Manson Mesa High School,Page Unified School District #8 (4196),Page,52,,Yes under Community Eligibility Option (CEO),true
Manuel Demiguel Elementary School,Flagstaff Unified District (4192),Flagstaff,561,,Yes participating without using any Provision or the CEO,false
Manuel Pena Jr. School,Cartwright Elementary District (4282),Phoenix,806,,Yes under Community Eligibility Option (CEO),false
Many Farms Elementary School,Chinle Unified District (4158),Many Farms,239,,Yes under Community Eligibility Option (CEO),true
Manzanita Elementary,Kingman Unified School District (79598),Kingman,759,,Yes under Community Eligibility Option (CEO),false
Manzanita Elementary School,Washington Elementary School District (4260),Phoenix,539,,Yes under Community Eligibility Option (CEO),false
Manzanita School,Catalina Foothills Unified District (4410),Tucson,579,,Yes participating without using any Provision or the CEO,false
Manzo Elementary School,Tucson Unified District (4403),Tucson,324,,Yes under Community Eligibility Option (CEO),false
Marana Distance Learning,Marana Unified District (4404),Marana,42,,No,false
Marana High School,Marana Unified District (4404),Tucson,2437,,Yes participating without using any Provision or the CEO,true
Marana Middle School,Marana Unified District (4404),Marana,941,,Yes participating without using any Provision or the CEO,true
Marc T. Atkinson Middle School & Gifted Academy,Cartwright Elementary District (4282),Phoenix,205,,Yes under Community Eligibility Option (CEO),true
Marcos De Niza High School,Tempe Union High School District (4287),Tempe,1408,,Yes participating without using any Provision or the CEO,true
Maricopa Elementary School,Maricopa Unified School District (4441),Maricopa,883,,Yes participating without using any Provision or the CEO,false
Maricopa High School,Maricopa Unified School District (4441),Maricopa,1840,,Yes participating without using any Provision or the CEO,true
Maricopa Institute of Technology,Estrella Educational Foundation (92988),Phoenix,421,,Yes under Community Eligibility Option (CEO),false
Maricopa Institute of Technology (Mit),Riverside Elementary District (4257),Phoenix,47,,Yes under Community Eligibility Option (CEO),false
Maricopa Virtual Academy,Maricopa Unified School District (4441),Maricopa,140,,No,false
Maricopa Wells Middle School,Maricopa Unified School District (4441),Maricopa,940,,Yes participating without using any Provision or the CEO,true
Marion Donaldson Elementary School,Amphitheater Unified District (4406),Tucson,212,,Yes under Community Eligibility Option (CEO),false
Marionneaux Elementary School,Buckeye Elementary District (4269),Buckeye,697,,Yes participating without using any Provision or the CEO,true
Marjorie W Estes Elementary School,Marana Unified District (4404),Marana,601,,Yes participating without using any Provision or the CEO,false
Marley Park Elementary,Dysart Unified District (4243),Surprise,1023,,Yes participating without using any Provision or the CEO,false
Marshall Elementary School,Tucson Unified District (4403),Tucson,272,,Yes under Community Eligibility Option (CEO),false
Marshall Ranch Elementary School,Peoria Unified School District (4237),Glendale,662,,Yes under Community Eligibility Option (CEO),true
Martin Luther King Early Childhood Center,Roosevelt Elementary District (4279),Phoenix,238,,Yes under Community Eligibility Option (CEO),false
Mary a Otondo Elementary School,Yuma Elementary District (4499),Yuma,893,,Yes participating without using any Provision or the CEO,false
Mary C O'Brien Elementary School,Mary C O'Brien Accommodation District (4435),Casa Grande,123,,Yes under Provision 3,false
Mary L Welty Elementary School,Nogales Unified District (4457),Nogales,381,,Yes under Community Eligibility Option (CEO),false
Mary McLeod Bethune School,Phoenix Elementary District (4256),Phoenix,324,,Yes under Community Eligibility Option (CEO),true
Mary Meredith K-12 School,Tucson Unified District (4403),Tucson,17,,Yes under Community Eligibility Option (CEO),true
Maryland Elementary School,Washington Elementary School District (4260),Phoenix,594,,Yes under Community Eligibility Option (CEO),true
Maryvale High School,Phoenix Union High School District (4286),Phoenix,2532,,Yes under Community Eligibility Option (CEO),true
Masada Charter School,Masada Charter School Inc. (79499),Colorado City,522,,No,true
Math and Science Success Academy,Math and Science Success Academy Inc. (89852),Tucson,745,,Yes under Community Eligibility Option (CEO),true
Maurice C. Cash Elementary School,Laveen Elementary District (4276),Phoenix,714,,Yes under Community Eligibility Option (CEO),true
Maxine O Bush Elementary School,Roosevelt Elementary District (4279),Phoenix,299,,Yes under Community Eligibility Option (CEO),true
Mayer Elementary School,Mayer Unified School District (4473),Mayer,380,,Yes under Community Eligibility Option (CEO),true
Mayer High School,Mayer Unified School District (4473),Mayer,165,,Yes under Community Eligibility Option (CEO),true
McAt High School,Marana Unified District (4404),Marana,163,,No,true
McCartney Ranch Elementary School,Casa Grande Elementary District (4446),Casa Grande,668,,Yes under Community Eligibility Option (CEO),true
McClintock High School,Tempe Union High School District (4287),Tempe,1781,,Yes participating without using any Provision or the CEO,true
McCorkle PK-8,Tucson Unified District (4403),Tucson,1048,,Yes under Community Eligibility Option (CEO),true
McDowell Mountain Elementary School,Fountain Hills Unified District (4247),Fountain Hls,382,,Yes participating without using any Provision or the CEO,false
McKemy Academy of International Studies,Tempe School District (4258),Tempe,334,,Yes under Community Eligibility Option (CEO),false
McNary Elementary School,Mcnary Elementary District (4163),McNary,183,,Yes under Community Eligibility Option (CEO),true
McNeal Elementary School,McNeal Elementary District (4181),McNeal,31,,Yes participating without using any Provision or the CEO,true
Mendoza Elementary School,Mesa Unified District (4235),Mesa,402,,Yes participating without using any Provision or the CEO,false
Mercury Mine Elementary School,Paradise Valley Unified District (4241),Phoenix,506,,Yes participating without using any Provision or the CEO,false
Meridian,Gilbert Unified District (4239),Mesa,850,,Yes participating without using any Provision or the CEO,false
Mesa Academy for Advanced Studies,Mesa Unified District (4235),Mesa,379,,Yes participating without using any Provision or the CEO,false
Mesa Arts Academy,The Boys & Girls Clubs of the Valley (4305),Mesa,227,,Yes under Community Eligibility Option (CEO),true
Mesa Center for Success,Mesa Unified District (4235),Mesa,52,,Yes under Community Eligibility Option (CEO),false
Mesa Digital Learning Program,Mesa Unified District (4235),Mesa,165,,No,false
Mesa High School,Mesa Unified District (4235),Mesa,3233,,Yes under Community Eligibility Option (CEO),true
Mesa Verde Elementary School,Amphitheater Unified District (4406),Tucson,289,,Yes participating without using any Provision or the CEO,false
Mesa View Elementary,Chinle Unified District (4158),Chinle,288,,Yes under Community Eligibility Option (CEO),false
Mesquite Elementary,Crane Elementary District (4501),Yuma,568,,Yes under Community Eligibility Option (CEO),false
Mesquite Elementary School,Casa Grande Elementary District (4446),Casa Grande,439,,Yes under Community Eligibility Option (CEO),true
Mesquite Elementary School,Gilbert Unified District (4239),Gilbert,584,,Yes participating without using any Provision or the CEO,false
Mesquite Elementary School,Vail Unified District (4413),Tucson,640,,Yes participating without using any Provision or the CEO,false
Mesquite High School,Gilbert Unified District (4239),Gilbert,1303,,Yes participating without using any Provision or the CEO,false
Mesquite Jr High School,Gilbert Unified District (4239),Gilbert,648,,Yes participating without using any Provision or the CEO,true
Metcalf Elementary School,Morenci Unified District (4230),Morenci,777,,Yes participating without using any Provision or the CEO,false
Metro Tech High School,Phoenix Union High School District (4286),Phoenix,1781,,Yes under Community Eligibility Option (CEO),true
Metropolitan Arts Institute,Metropolitan Arts Institute Inc. (5181),Phoenix,249,,No,false
Mexicayotl Academy,Mexicayotl Academy Inc. (4463),Tucson,41,,Yes under Community Eligibility Option (CEO),false
Mexicayotl Charter School,Mexicayotl Academy Inc. (4463),Nogales,168,,Yes participating without using any Provision or the CEO,true
Meyer Montessori,Tempe School District (4258),Tempe,203,,Yes under Community Eligibility Option (CEO),false
Miami Junior Senior High School,Miami Unified District (4211),Miami,428,,Yes under Community Eligibility Option (CEO),true
Mica Mountain High,Vail Unified District (4413),Tucson,1319,,Yes participating without using any Provision or the CEO,false
Michael Anderson,Avondale Elementary District (4272),Avondale,834,,Yes participating without using any Provision or the CEO,true
Michael T. Hughes Elementary School,Mesa Unified District (4235),Mesa,480,,Yes under Community Eligibility Option (CEO),false
Micted - Medical,Mountain Institute CTED #2 (90090),Prescott Vly,3,,No,false
Micted - Yavapai College Ctec,Mountain Institute CTED #2 (90090),Prescott,70,,No,false
Midtown High School,Vista Charter School (79907),Phoenix,10,,No,false
Midtown Primary School,Midtown Primary School (79994),Phoenix,103,,Yes under Community Eligibility Option (CEO),false
Miles-Exploratory Learning Center,Tucson Unified District (4403),Tucson,285,,Yes under Community Eligibility Option (CEO),false
Milestones Charter School,Milestones Charter School (79207),Phoenix,186,,Yes participating without using any Provision or the CEO,false
Millennium High School,Agua Fria Union High School District (4289),Goodyear,2295,,Yes participating without using any Provision or the CEO,false
Miller Elementary School,Tucson Unified District (4403),Tucson,489,,Yes under Community Eligibility Option (CEO),false
Mingus Online Academy,Mingus Union High School District (4488),Cottonwood,37,,No,false
Mingus Springs Charter School,Mingus Springs Charter School (4493),Chino Valley,151,,Yes participating without using any Provision or the CEO,true
Mingus Union High School,Mingus Union High School District (4488),Cottonwood,1165,,Yes participating without using any Provision or the CEO,true
Mirage Elementary School,Deer Valley Unified District (4246),Glendale,454,,Yes under Community Eligibility Option (CEO),false
Mission Heights Preparatory High School,Kaizen Education Foundation dba Mission Heights Pr (90548),Casa Grande,551,,Yes participating without using any Provision or the CEO,true
Mission Manor Elementary School,Sunnyside Unified District (4407),Tucson,475,,Yes under Community Eligibility Option (CEO),false
Mission Montessori Academy,Little Lamb Community School (79050),Scottsdale,129,,No,false
Mission Montessori Academy's Middle Years Program,The Farm at Mission Montessori Academy (91340),Phoenix,43,,No,false
Mission View Elementary School,Tucson Unified District (4403),Tucson,232,,Yes under Community Eligibility Option (CEO),false
Mit Stem2 Online High School,Estrella Educational Foundation (92988),Phoenix,4,,No,false
Mitchell Elementary School,Isaac Elementary District (4259),Phoenix,414,,Yes under Community Eligibility Option (CEO),false
Mobile Elementary School,Mobile Elementary District (4253),Maricopa,28,,Yes under Community Eligibility Option (CEO),true
Mogollon High School,Heber-Overgaard Unified District (4392),Heber,159,,Yes participating without using any Provision or the CEO,false
Mogollon Jr High School,Heber-Overgaard Unified District (4392),Heber,82,,No,false
Mohave Accelerated Elementary School,Mohave Accelerated Elementary School Inc. (85516),Bullhead City,408,,Yes participating without using any Provision or the CEO,false
Mohave Accelerated Elementary School East,Mohave Accelerated Elementary School Inc. (85516),Bullhead City,110,,Yes participating without using any Provision or the CEO,false
Mohave Accelerated Learning Center,Mohave Accelerated Learning Center (79498),Bullhead City,522,,Yes participating without using any Provision or the CEO,true
Mohave High School,Colorado River Union High School District (4381),Bullhead City,1067,,Yes participating without using any Provision or the CEO,true
Mohave Middle School,Scottsdale Unified District (4240),Scottsdale,753,,Yes participating without using any Provision or the CEO,false
Mohave Valley Connections Academy,Mohave Valley Elementary District (4379),Mohave Valley,28,,No,false
Mohave Valley Junior High School,Mohave Valley Elementary District (4379),Mohave Valley,451,,Yes participating without using any Provision or the CEO,true
Mohawk Valley School,Mohawk Valley Elementary District (4503),Roll,156,,Yes under Provision 2,true
Monte Vista Elementary School,Creighton Elementary District (4263),Phoenix,703,,Yes under Community Eligibility Option (CEO),true
Montecito Community School,Osborn Elementary District (4262),Phoenix,128,,Yes under Community Eligibility Option (CEO),false
Montessori Academy,Montessori Academy Inc. (80011),Paradise Valley,107,,No,false
Montessori Charter School of Flagstaff - Campus,Flagstaff Montessori (4205),Flagstaff,191,,No,false
Montessori Day Public Schools Chartered - Mountainside,Montessori Day Public Schools Chartered Inc. (4359),Phoenix,177,,No,false
Montessori De Santa Cruz Charter School,Santa Cruz Valley Opportunities in Education Inc. (79066),Amado,81,,No,true
Montessori Education Centre Charter School - Mesa,Montessori Education Centre Charter School (4363),Mesa,255,,No,false
Montessori Education Centre Charter School - North Campus,Montessori Education Centre Charter School (4363),Mesa,186,,No,false
Montessori Schoolhouse,Montessori Schoolhouse of Tucson Inc. (4428),Tucson,134,,No,false
Monument Valley High School,Kayenta Unified School District #27 (4396),Kayenta,618,,Yes under Community Eligibility Option (CEO),true
Moon Mountain School,Washington Elementary School District (4260),Phoenix,474,,Yes under Community Eligibility Option (CEO),false
Moon Valley High School,Glendale Union High School District (4285),Phoenix,1471,,Yes participating without using any Provision or the CEO,true
Morenci High School,Morenci Unified District (4230),Morenci,361,,Yes participating without using any Provision or the CEO,false
Morgan Maxwell School,Tucson Unified District (4403),Tucson,354,,Yes under Community Eligibility Option (CEO),true
Morris K. Udall Escuela De Bellas Artes,Isaac Elementary District (4259),Phoenix,553,,Yes under Community Eligibility Option (CEO),true
Morristown Elementary School,Morristown Elementary District (4251),Morristown,116,,Yes under Community Eligibility Option (CEO),true
Mount Elden Middle School,Flagstaff Unified District (4192),Flagstaff,678,,Yes participating without using any Provision or the CEO,true
Mountain Meadows Primary,Heber-Overgaard Unified District (4392),Heber-Overgaard,142,,Yes participating without using any Provision or the CEO,false
Mountain Oak Charter School,Mountain Oak Charter School Inc. (78873),Prescott,94,,No,true
Mountain Pointe High School,Tempe Union High School District (4287),Phoenix,1570,,Yes participating without using any Provision or the CEO,false
Mountain Ridge High School,Deer Valley Unified District (4246),Glendale,2823,,Yes participating without using any Provision or the CEO,false
Mountain Rose Academy,Mountain Rose Academy Inc. (10879),Tucson,172,,No,false
Mountain School,Mountain School Inc. (4203),Flagstaff,184,,No,false
Mountain Shadows Elementary School,Deer Valley Unified District (4246),Glendale,426,,Yes participating without using any Provision or the CEO,false
Mountain Sky Middle School,Washington Elementary School District (4260),Phoenix,672,,Yes under Community Eligibility Option (CEO),true
Mountain Trail Middle School,Paradise Valley Unified District (4241),Phoenix,835,,Yes participating without using any Provision or the CEO,false
Mountain View,Dysart Unified District (4243),Waddell,1045,,Yes participating without using any Provision or the CEO,false
Mountain View Elementary School,Washington Elementary School District (4260),Phoenix,903,,Yes under Community Eligibility Option (CEO),true
Mountain View Elementary School,Humboldt Unified District (4469),Prescott Valley,376,,Yes under Community Eligibility Option (CEO),false
Mountain View High School,Mesa Unified District (4235),Mesa,3421,,Yes participating without using any Provision or the CEO,false
Mountain View High School,Marana Unified District (4404),Tucson,1827,,Yes participating without using any Provision or the CEO,false
Mountain View Preparatory School,Cottonwood-Oak Creek Elementary District (4487),Cottonwood,426,,Yes under Community Eligibility Option (CEO),true
Mountain View School,Santa Cruz Valley Unified District (4458),Rio Rico,406,,Yes under Community Eligibility Option (CEO),false
Mountain Vista Academy,Florence Unified School District (4437),Florence,163,,Yes participating without using any Provision or the CEO,true
Mountain Vista School,Oracle Elementary District (4444),Oracle,413,,Yes under Community Eligibility Option (CEO),true
Mountainside High School,Nadaburg Unified School District (4252),Wittmann,378,,Yes participating without using any Provision or the CEO,false
Mountainside Middle School,Scottsdale Unified District (4240),Scottsdale,518,,Yes participating without using any Provision or the CEO,false
Moya Elementary,Isaac Elementary District (4259),Phoenix,377,,Yes under Community Eligibility Option (CEO),false
Mt Graham High School,Safford Unified District (4218),Safford,86,,Yes under Community Eligibility Option (CEO),true
Mt Tipton Elementary School,Kingman Unified School District (79598),Dolan Springs,189,,Yes under Community Eligibility Option (CEO),false
Mt. Turnbull Academy,Fort Thomas Unified District (4221),Bylas,32,,Yes under Community Eligibility Option (CEO),true
